replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,exploration/env_infos/final/reward_run Mean,exploration/env_infos/final/reward_run Std,exploration/env_infos/final/reward_run Max,exploration/env_infos/final/reward_run Min,exploration/env_infos/initial/reward_run Mean,exploration/env_infos/initial/reward_run Std,exploration/env_infos/initial/reward_run Max,exploration/env_infos/initial/reward_run Min,exploration/env_infos/reward_run Mean,exploration/env_infos/reward_run Std,exploration/env_infos/reward_run Max,exploration/env_infos/reward_run Min,exploration/env_infos/final/reward_ctrl Mean,exploration/env_infos/final/reward_ctrl Std,exploration/env_infos/final/reward_ctrl Max,exploration/env_infos/final/reward_ctrl Min,exploration/env_infos/initial/reward_ctrl Mean,exploration/env_infos/initial/reward_ctrl Std,exploration/env_infos/initial/reward_ctrl Max,exploration/env_infos/initial/reward_ctrl Min,exploration/env_infos/reward_ctrl Mean,exploration/env_infos/reward_ctrl Std,exploration/env_infos/reward_ctrl Max,exploration/env_infos/reward_ctrl Min,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,evaluation/env_infos/final/reward_run Mean,evaluation/env_infos/final/reward_run Std,evaluation/env_infos/final/reward_run Max,evaluation/env_infos/final/reward_run Min,evaluation/env_infos/initial/reward_run Mean,evaluation/env_infos/initial/reward_run Std,evaluation/env_infos/initial/reward_run Max,evaluation/env_infos/initial/reward_run Min,evaluation/env_infos/reward_run Mean,evaluation/env_infos/reward_run Std,evaluation/env_infos/reward_run Max,evaluation/env_infos/reward_run Min,evaluation/env_infos/final/reward_ctrl Mean,evaluation/env_infos/final/reward_ctrl Std,evaluation/env_infos/final/reward_ctrl Max,evaluation/env_infos/final/reward_ctrl Min,evaluation/env_infos/initial/reward_ctrl Mean,evaluation/env_infos/initial/reward_ctrl Std,evaluation/env_infos/initial/reward_ctrl Max,evaluation/env_infos/initial/reward_ctrl Min,evaluation/env_infos/reward_ctrl Mean,evaluation/env_infos/reward_ctrl Std,evaluation/env_infos/reward_ctrl Max,evaluation/env_infos/reward_ctrl Min,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
196000,9.655472,10.734584,-256.9789,263.22552,79.18969,324.3675,17.675173,263.38525,79.267235,323.29187,16.039766,263.37805,79.54322,323.8554,16.175379,6.2470274,4.6825457,16.114676,-13.982306,0.008058911,1.5067877,3.4616578,-3.6577582,-0.8431752,0.33409625,-0.018036969,-2.4659612,0.10773983597755432,0.5503779053688049,196000,196,1000.0,0.0,1000,1000,4.503079535891826,1.1295961363067368,6.58992191150287,-0.7983037188325368,4503.079535891826,0.0,4503.079535891826,4503.079535891826,-0.003744262,0.81781644,0.99991333,-0.999626,1,4503.079535891826,5.754123982956116,0.0,5.754123982956116,5.754123982956116,0.010709729077388284,0.0,0.010709729077388284,0.010709729077388284,4.90438215135705,1.123317610515434,6.978955772099766,-0.4338318541322195,-0.221245551109314,0.0,-0.221245551109314,-0.221245551109314,-0.02182436138391495,0.0,-0.02182436138391495,-0.02182436138391495,-0.4013026154652238,0.09718395240154257,-0.02182436138391495,-0.5792376518249512,975000,975,1000.0,0.0,1000,1000,4.496962575463217,1.0995820313398734,6.699520657184917,-0.6868194958732423,4496.962575463219,44.42918834840162,4576.441423443456,4441.244587251983,-0.007962406,0.8300564,0.9994838,-0.9972711,5,4496.962575463219,5.398140292305925,0.43432031154753337,6.004861279463967,4.864148633436116,-0.0047417582192975745,0.06058522884195612,0.0357030501377531,-0.12368940023228178,4.910396793088477,1.088772753498483,7.045267222050029,-0.2187093159721193,-0.3555994319915772,0.07652200198613993,-0.27855255603790285,-0.4971688270568848,-0.07135865151882173,0.03642386469437933,-0.02661421298980713,-0.13252706527709962,-0.4134342176252604,0.09695839023812836,-0.025142058730125427,-0.5672064304351807,0.006951411021873355,2.530533454963006,0.6625467219855636,0.04312245798064396,0.016350887017324567,37.234444096975494,40.493949029943906,8186.175282451499,194
197000,6.645634,8.849968,-248.89062,254.8541,91.92644,326.15256,15.772458,254.58209,91.82539,323.48074,16.653667,254.9873,91.96221,328.33505,16.297855,5.8881707,5.475694,24.961288,-5.799408,0.015119225,1.5222796,4.5935965,-4.0611,-0.824603,0.3409268,0.014497235,-2.7103004,0.10546888411045074,-0.2515389621257782,197000,197,1000.0,0.0,1000,1000,4.309550359832133,1.0840619133661658,6.341212399828157,-0.8940310368075239,4309.550359832131,0.0,4309.550359832131,4309.550359832131,-0.013930551,0.8132,0.9994704,-0.9994774,1,4309.550359832131,4.271234202614096,0.0,4.271234202614096,4.271234202614096,-0.20582501259863967,0.0,-0.20582501259863967,-0.20582501259863967,4.706443318711604,1.0748179664064486,6.664688619005403,-0.502351177646147,-0.45411162376403813,0.0,-0.45411162376403813,-0.45411162376403813,-0.030735212564468387,0.0,-0.030735212564468387,-0.030735212564468387,-0.39689295887947085,0.10630252239772439,-0.030735212564468387,-0.5823626518249512,980000,980,1000.0,0.0,1000,1000,4.52608548165284,1.0897654781568562,6.792016841545842,-0.7269272783086944,4526.085481652841,71.91774237355709,4654.367163312614,4434.110619538861,-0.020440478,0.82628447,0.9997873,-0.9991652,5,4526.085481652841,5.5406730332839516,0.8304541058740477,7.079949282447728,4.67372340125678,-0.10559987715723862,0.11808981867353152,0.12106825105613367,-0.19926244958006017,4.935983723372444,1.0764215786603175,7.189571406021855,-0.600997517375772,-0.42005529403686526,0.08929377546994458,-0.29791173934936527,-0.538502311706543,-0.09950269103050233,0.03562677718212506,-0.058116120100021366,-0.16077011823654175,-0.40989824171960354,0.10753217108827924,-0.03825801312923432,-0.5803292751312256,0.006946470006369054,2.6042559390189126,0.668392694031354,0.045667328988201916,0.01604442298412323,37.23354113200912,40.57484798703808,8226.763164754608,195
198000,6.736217,6.7212663,-252.00546,257.51923,91.51057,324.90073,15.428437,257.69913,91.56009,323.32623,15.580958,257.33005,91.36368,322.66537,15.951779,5.5337324,4.917582,18.696272,-5.993228,0.038953695,1.4418594,3.6115363,-3.5296655,-0.81433886,0.31920433,-0.008339629,-2.456953,0.10983694344758987,-1.029889702796936,198000,198,1000.0,0.0,1000,1000,4.377653791753219,1.0731149504185624,6.75548632946261,-0.5536286677879998,4377.653791753221,0.0,4377.653791753221,4377.653791753221,-0.014893908,0.81893736,0.9994178,-0.99939984,1,4377.653791753221,4.8175201241838295,0.0,4.8175201241838295,4.8175201241838295,0.383936421724948,0.0,0.383936421724948,0.383936421724948,4.780181934968398,1.063698591840377,7.125341185000025,-0.21526924033591244,-0.3310583829879761,0.0,-0.3310583829879761,-0.3310583829879761,-0.08847196102142335,0.0,-0.08847196102142335,-0.08847196102142335,-0.40252814321517943,0.09561400698318932,-0.08847196102142335,-0.5739761829376221,985000,985,1000.0,0.0,1000,1000,4.59466136943807,1.1136244488222025,6.877590371380768,-0.8248075359995706,4594.661369438071,23.229697731563117,4632.047728910912,4565.445180122029,-0.022284696,0.83292276,0.9968744,-0.9982319,5,4594.661369438071,6.180049465078923,0.2230628482378257,6.48537396462018,5.929065219622203,-0.09045086922231187,0.2509861656532109,0.37590773476921385,-0.3487264881216273,5.011215466941791,1.1038300486104888,7.214632607708893,-0.3487264881216273,-0.39471801280975344,0.08834536624119234,-0.29635508060455323,-0.5029150009155273,-0.056335876882076266,0.017858337660925473,-0.022302238643169405,-0.07490826845169067,-0.41655409750372174,0.09605089398843965,-0.020691874623298648,-0.5776463508605957,0.007084111974108964,2.536949349043425,0.6692204900318757,0.041027606988791376,0.016444350010715425,33.65898401499726,36.929709923046175,8263.70545726968,196
199000,7.5435495,9.1892605,-247.53403,252.99495,93.45058,326.35745,16.6255,253.11401,93.37683,326.21356,16.937338,252.7723,93.4135,326.90536,16.157137,5.4493065,5.236844,19.282467,-4.7584267,0.06671762,1.4769975,3.5548348,-3.5023324,-0.8034804,0.33512926,0.08254336,-2.4777048,0.11030040681362152,-1.2139902114868164,199000,199,1000.0,0.0,1000,1000,4.419097696643068,1.1087746741115558,6.437074293863145,-0.6753686988400971,4419.097696643069,0.0,4419.097696643069,4419.097696643069,0.00040982722,0.8153478,0.99967706,-0.9995246,1,4419.097696643069,6.43652306383899,0.0,6.43652306383899,6.43652306383899,0.0998209706759224,0.0,0.0998209706759224,0.0998209706759224,4.817972977041198,1.100270136846051,6.917544981392325,-0.3576715895052318,-0.3506158828735352,0.0,-0.3506158828735352,-0.3506158828735352,-0.05961430072784424,0.0,-0.05961430072784424,-0.05961430072784424,-0.3988752803981304,0.10142881737970025,-0.05961430072784424,-0.5859464168548584,990000,990,1000.0,0.0,1000,1000,4.507353722726346,1.1031264183654033,6.627065459801884,-0.8231646864775889,4507.353722726347,64.33077660055955,4634.281015955277,4462.22024260696,-0.005055687,0.83095485,0.9994732,-0.9980871,5,4507.353722726347,4.958742897899356,0.5672322788118255,6.0920988117186425,4.642620377271669,-0.07339194793814803,0.13413992555535062,0.08390023473844516,-0.28590752885048254,4.92166062458539,1.0906102658330155,7.012084285637741,-0.325637373245167,-0.3707600641250611,0.1064930802471146,-0.23614442348480225,-0.501659631729126,-0.08714673280715943,0.030939199514668878,-0.04671515226364136,-0.12392503023147583,-0.41430690185904506,0.10261243267003288,-0.04671515226364136,-0.575060224533081,0.007195580052211881,3.1390219089807943,0.8493068710085936,0.04101073299534619,0.016277913004159927,40.20629123901017,44.259104245051276,8308.022337243776,197
200000,13.903789,10.630048,-264.5392,271.46677,73.29903,328.0457,17.489717,271.5667,73.47741,329.80777,17.634296,271.48248,74.00123,329.25507,14.899332,6.96796,4.8495846,24.718529,-6.3859777,0.04420047,1.571593,4.1757336,-4.8581805,-0.8478291,0.33132744,0.23494977,-2.407347,0.10908294469118118,2.1447768211364746,200000,200,1000.0,0.0,1000,1000,4.394590115049797,1.076682416585147,6.535167799796,-0.42713139757876567,4394.590115049797,0.0,4394.590115049797,4394.590115049797,-0.0068442486,0.8191965,0.9996466,-0.99947375,1,4394.590115049797,5.990903492290727,0.0,5.990903492290727,5.990903492290727,-0.08497132544165453,0.0,-0.08497132544165453,-0.08497132544165453,4.797267998448331,1.0602837327653512,6.914910899008646,-0.24242003664736916,-0.45523948669433595,0.0,-0.45523948669433595,-0.45523948669433595,-0.07785029411315919,0.0,-0.07785029411315919,-0.07785029411315919,-0.4026778833985329,0.09659634715967298,-0.07785029411315919,-0.5764621734619141,995000,995,1000.0,0.0,1000,1000,4.48762023034795,1.0816239381480608,6.728614640617957,-0.5461025267420556,4487.62023034795,47.902040817882686,4565.832471873783,4434.637194584607,-0.014684632,0.8285408,0.9986367,-0.99849045,5,4487.62023034795,4.8848532862961065,0.3806114854754644,5.29990700706378,4.3602641626210925,-0.1219498257044301,0.1267063580249912,0.024678556684545883,-0.2893066795312943,4.899637555801708,1.062728038316668,7.022767301382089,-0.31441858845499937,-0.3861743831634522,0.10385323089987514,-0.28859663009643555,-0.5421431541442872,-0.07938382744789126,0.03180854999511408,-0.03486902713775635,-0.13432551622390748,-0.41201732545375824,0.09769111432399501,-0.03486902713775635,-0.579731559753418,0.006906770984642208,2.822154017048888,0.872189138957765,0.04945649503497407,0.018450338975526392,45.631129599001724,49.40028636000352,8357.459926082753,198
201000,6.4629383,7.1988993,-243.51823,249.12976,99.55785,325.10123,17.213432,249.20575,99.686615,324.84396,17.414978,249.4017,99.43749,325.41345,17.76009,5.6835012,5.1945086,21.976837,-5.903691,0.030201798,1.481688,3.844573,-3.9267638,-0.83026,0.36460784,0.17351651,-2.5784886,0.10560543835163116,-0.7115208506584167,201000,201,1000.0,0.0,1000,1000,4.249544105816851,1.008710543587491,6.3004866591173485,-0.19141929404507016,4249.544105816854,0.0,4249.544105816854,4249.544105816854,-0.011779023,0.8128404,0.9997023,-0.999571,1,4249.544105816854,4.140699485448067,0.0,4.140699485448067,4.140699485448067,0.21349725864936553,0.0,0.21349725864936553,0.21349725864936553,4.646053041918049,0.994008648483904,6.6630290260988545,-0.02008619563351008,-0.2768648862838745,0.0,-0.2768648862838745,-0.2768648862838745,-0.06217441558837891,0.0,-0.06217441558837891,-0.06217441558837891,-0.39650893610119825,0.10517492096769154,-0.06217441558837891,-0.5812643051147461,1000000,1000,1000.0,0.0,1000,1000,4.521582965818612,1.1073140081762256,6.652786808171004,-1.09546045571598,4521.582965818609,46.92692193711793,4590.360858226109,4449.54902481102,-0.017723853,0.8282891,0.9988207,-0.9973769,5,4521.582965818609,5.823672649540299,0.7738287339052171,6.35135125000204,4.290420256154448,0.006016299373326583,0.26621101154853505,0.31498467793477425,-0.34181374066139747,4.933409112261205,1.0943804821357161,7.116998055976609,-0.8314155748489755,-0.469903974533081,0.07709349682764158,-0.32277922630310063,-0.529931116104126,-0.04818055123090744,0.0295407968773001,-0.01653483510017395,-0.09651315808296204,-0.41182614644259213,0.10833372214874637,-0.01653483510017395,-0.5817845344543457,0.009450765966903418,4.3760406550136395,0.7523949400056154,0.04215360700618476,0.016393520985729992,42.17250129795866,47.368934786936734,8404.844604477694,199
202000,5.9302135,7.063971,-263.27405,269.55994,76.76461,328.05023,17.312841,269.53516,76.81317,328.08005,17.71357,269.48282,76.793,327.1664,17.44902,6.3881474,4.8960266,16.706923,-4.909325,0.096081294,1.5246564,3.5390255,-3.510912,-0.8345514,0.33415958,-0.023927063,-2.615801,0.10842957347631454,0.8623610138893127,202000,202,1000.0,0.0,1000,1000,4.253564755221488,1.1188780947123402,6.372701064559891,-0.5696235936261469,4253.564755221489,0.0,4253.564755221489,4253.564755221489,0.01869563,0.8030124,0.9997,-0.9990319,1,4253.564755221489,4.435147671467803,0.0,4.435147671467803,4.435147671467803,-0.010621247477235751,0.0,-0.010621247477235751,-0.010621247477235751,4.640671779292108,1.1034595217336036,6.831513109626428,-0.010621247477235751,-0.48502769470214846,0.0,-0.48502769470214846,-0.48502769470214846,-0.042432126402854924,0.0,-0.042432126402854924,-0.042432126402854924,-0.3871070240706206,0.10630657317194678,-0.042432126402854924,-0.576720142364502,1005000,1005,1000.0,0.0,1000,1000,4.533404579520537,1.149859886816581,6.821484924356537,-1.0326480776499105,4533.4045795205375,69.56500042353834,4598.33609202346,4398.348347312951,0.009545672,0.8106186,0.9981599,-0.9989689,5,4533.4045795205375,4.644506156401121,1.18789597652827,6.936704191053309,3.72218084445592,0.136477511507771,0.17732875830054856,0.3672885231615314,-0.13493491746160893,4.9277207439384005,1.1306869215597426,7.161157942242653,-0.7001735121439291,-0.4108650112152099,0.09709720677375958,-0.3056053638458252,-0.526323652267456,-0.06047079086303712,0.02577519954071094,-0.02876248359680176,-0.09312074780464173,-0.39431616441786294,0.10887385861593339,-0.02876248359680176,-0.5768841743469239,0.006696628988720477,2.7114553340361454,0.7160022660391405,0.03990432503633201,0.015878017991781235,31.220688720990438,34.71062529308256,8439.56737034471,200
203000,5.136117,7.2282367,-262.40512,268.46558,78.99343,327.31796,15.815043,268.06482,78.747986,325.60718,15.455729,268.0874,79.087494,325.67987,14.315059,5.827539,4.5817504,18.675402,-5.116128,0.08135744,1.4713601,3.0669734,-3.3873353,-0.8494928,0.34694985,0.0932889,-2.543335,0.10874456912279129,-0.38263851404190063,203000,203,1000.0,0.0,1000,1000,4.453717444709961,1.0684039511004915,6.634003106096316,-0.3274934170565943,4453.717444709959,0.0,4453.717444709959,4453.717444709959,0.0038671875,0.8209285,0.9998124,-0.99967396,1,4453.717444709959,4.811225995007362,0.0,4.811225995007362,4.811225995007362,0.1229416029364104,0.0,0.1229416029364104,0.1229416029364104,4.8580805986504,1.0526932779064124,6.9719685945301535,0.05759772724194326,-0.5000650882720947,0.0,-0.5000650882720947,-0.5000650882720947,-0.08344970345497132,0.0,-0.08344970345497132,-0.08344970345497132,-0.40436315394043926,0.09613177041387418,-0.08344970345497132,-0.5730960845947266,1010000,1010,1000.0,0.0,1000,1000,4.558522379739199,1.1299025498812303,6.721986156532512,-0.8912556162648215,4558.522379739198,48.86971895703676,4628.827591175806,4508.2367602650975,0.0043618195,0.8272908,0.99899846,-0.99860495,5,4558.522379739198,5.19605545454408,0.6885931766967114,5.989333351794812,4.206293716340497,-0.05199783268994348,0.11669518432077065,0.11736126098991329,-0.20671047261260678,4.969179777893338,1.1130519173354616,7.027160221168742,-0.4378596773915304,-0.3777103400230408,0.14905806104454017,-0.13491374254226685,-0.5289072513580323,-0.06869728028774262,0.01586839015083393,-0.04593534767627716,-0.09141356945037843,-0.41065739815413954,0.10050980362989304,-0.03420839309692383,-0.5816422939300537,0.006900215987116098,2.3344692030223086,0.6370599770452827,0.04033058101776987,0.017128353007137775,31.229558799008373,34.26544712908799,8473.913400465797,201
204000,6.6069264,7.8572083,-249.089,255.17583,96.08198,331.901,16.614088,254.98807,96.06832,333.5163,17.217144,255.38672,95.99128,332.11752,17.13406,5.973898,4.883412,21.91195,-5.934902,0.00046388558,1.4947125,4.2612624,-3.4122388,-0.8142514,0.345543,0.6526092,-2.4018672,0.10797052085399628,-0.05810224264860153,204000,204,1000.0,0.0,1000,1000,4.267843467363373,1.1097924901139111,6.599286880453144,-0.7196043096090892,4267.843467363372,0.0,4267.843467363372,4267.843467363372,-0.022883408,0.8102404,0.9991306,-0.9994498,1,4267.843467363372,3.83345670175288,0.0,3.83345670175288,3.83345670175288,0.19482452537255224,0.0,0.19482452537255224,0.19482452537255224,4.6620513527985965,1.0984040942752895,6.9515652083950386,-0.2778760037924388,-0.3737045288085938,0.0,-0.3737045288085938,-0.3737045288085938,-0.03793852627277375,0.0,-0.03793852627277375,-0.03793852627277375,-0.3942078854352236,0.09733245005072509,-0.03793852627277375,-0.5740697860717774,1015000,1015,1000.0,0.0,1000,1000,4.6354060738667116,1.0924435393135863,6.75984620821099,-0.9892666351822608,4635.406073866712,31.615300448074606,4681.027914968751,4586.735653814912,-0.03336585,0.831808,0.9993389,-0.99721396,5,4635.406073866712,5.626619352634407,0.6002769326271616,6.333119939302492,4.8106266993613644,-0.06823548513049951,0.10064588328585598,0.056686156479421115,-0.23913764046618033,5.05121673112415,1.076329163916,7.173136899586723,-0.6442299377945654,-0.4366018915176392,0.04828636482385303,-0.377851939201355,-0.49433288574218753,-0.08044366717338562,0.019667815472966574,-0.059063810110092166,-0.11043859720230104,-0.41581065725743777,0.09686858245604656,-0.04629020988941193,-0.5892560005187989,0.008075956022366881,2.5788416909636,0.6343948979629204,0.04194492398528382,0.020837922987993807,32.25300418003462,35.53709957195679,8509.474660587846,202
205000,5.956193,7.173034,-258.28516,264.5304,82.9633,326.99838,17.684292,264.09082,82.94883,328.52762,14.266745,264.85437,83.19236,327.38208,17.450964,6.0039973,4.5286107,17.929905,-6.2312503,0.10008403,1.4727653,3.3349845,-3.7450855,-0.83356255,0.33832905,0.019238703,-2.776599,0.1096622571349144,0.00883520394563675,205000,205,1000.0,0.0,1000,1000,4.30772216547427,1.0749239891367437,6.3856508976641235,-0.7047306617759523,4307.722165474276,0.0,4307.722165474276,4307.722165474276,0.008533793,0.8149888,0.9998065,-0.9994613,1,4307.722165474276,4.726497478832243,0.0,4.726497478832243,4.726497478832243,0.02544693871431053,0.0,0.02544693871431053,0.02544693871431053,4.706289864328477,1.0620786325169245,6.7142984625348845,-0.16677947845686047,-0.4624505519866944,0.0,-0.4624505519866944,-0.4624505519866944,-0.07847787141799928,0.0,-0.07847787141799928,-0.07847787141799928,-0.398567698854208,0.10354367976054658,-0.07847787141799928,-0.5831069469451905,1020000,1020,1000.0,0.0,1000,1000,4.567351472442528,1.094903038074765,6.805481514208156,-1.152945040670252,4567.351472442529,86.19242326396285,4663.718687689907,4416.300601966641,-0.0040760306,0.83540833,0.9997807,-0.9993931,5,4567.351472442529,5.9548782685428705,0.611266547800955,6.705780891506379,5.014345858696174,0.17456334552868713,0.1707308698055667,0.40085480016645414,-0.03680913107296707,4.986105636936208,1.0777944368085048,7.110860618822414,-0.6080133428247928,-0.4769054174423218,0.04963610471369803,-0.3940192461013794,-0.5356396675109864,-0.06707010328769683,0.023237105221805214,-0.047395172715187076,-0.11045347452163697,-0.41875416449368,0.10116283221835938,-0.047395172715187076,-0.5855212211608887,0.008602229005191475,3.352261456020642,0.8065017079934478,0.04429046902805567,0.016698732040822506,34.31866454298142,38.54701913706958,8548.034713197849,203
206000,5.396753,7.0506454,-253.99261,260.104,91.23698,329.0009,17.455452,260.11682,91.274895,328.06293,17.295908,259.92798,91.1246,328.48404,16.87145,6.2120695,5.1409235,17.80661,-5.7201395,0.0076104864,1.4970555,3.1830525,-3.3422809,-0.80681974,0.32855436,-0.03219837,-2.4668767,0.10764254629611969,0.47267946600914,206000,206,1000.0,0.0,1000,1000,4.123189214817565,1.049116000717255,6.129662161029836,-0.4882528290982384,4123.189214817566,0.0,4123.189214817566,4123.189214817566,-0.03376045,0.81656456,0.99938035,-0.99908465,1,4123.189214817566,6.055077883796116,0.0,6.055077883796116,6.055077883796116,-0.07151214627966807,0.0,-0.07151214627966807,-0.07151214627966807,4.5239396846571385,1.0299424989225925,6.528213013796247,-0.07151214627966807,-0.43471693992614746,0.0,-0.43471693992614746,-0.43471693992614746,-0.10794131755828858,0.0,-0.10794131755828858,-0.10794131755828858,-0.4007504698395729,0.1006459887766965,-0.10794131755828858,-0.577372407913208,1025000,1025,1000.0,0.0,1000,1000,4.251947345177028,1.070054842286238,6.649668505728817,-0.8581598616360592,4251.947345177032,61.916728482447,4357.222203140029,4165.222505239978,-0.05805546,0.83459795,0.9991924,-0.998808,5,4251.947345177032,4.134611193394676,0.7384244112313909,5.222323893664225,3.078960931717347,0.11415814688947608,0.31055606472674685,0.5441600768406903,-0.36810667017653104,4.671901861246918,1.0553360361168367,6.961410477698422,-0.36810667017653104,-0.4503348779678345,0.10385000480684742,-0.29540932178497314,-0.5588832855224609,-0.07791449785232545,0.040112821117341636,-0.03045174479484558,-0.14838085174560547,-0.4199545160698891,0.10324238908723285,-0.03045174479484558,-0.5782524108886719,0.008816574001684785,3.1183161310036667,0.8028075429610908,0.04488280898658559,0.017273382050916553,39.31539102498209,43.307487463986035,8591.48504413187,204
207000,10.032929,12.892563,-256.5266,263.1079,85.98753,328.10596,17.391884,262.5478,85.74843,327.5211,17.10278,263.17175,85.84632,327.5026,17.737253,6.362113,4.758647,23.371199,-5.1334815,0.06849342,1.5259651,5.0107226,-4.0394535,-0.83727455,0.33972546,-0.03801066,-2.665102,0.1112312525510788,0.7953037619590759,207000,207,1000.0,0.0,1000,1000,4.352253567811417,1.0393714533862486,6.416357004675172,-0.21694730716709537,4352.253567811422,0.0,4352.253567811422,4352.253567811422,-0.002852922,0.8207921,0.9993066,-0.99950475,1,4352.253567811422,4.800332715699369,0.0,4.800332715699369,4.800332715699369,0.1784771102350867,0.0,0.1784771102350867,0.1784771102350867,4.756478213139939,1.025552789283462,6.744276583227418,-0.07782799201969545,-0.5362760066986084,0.0,-0.5362760066986084,-0.5362760066986084,-0.11623342037200929,0.0,-0.11623342037200929,-0.11623342037200929,-0.4042246453285217,0.09566967413069584,-0.1063704252243042,-0.5773560047149658,1030000,1030,1000.0,0.0,1000,1000,4.607997083596367,1.0938997029121005,6.846820360156244,-0.8283094956546889,4607.997083596367,26.553178758779797,4643.175380665254,4564.032245170259,-0.01309208,0.83272356,0.996895,-0.9979583,5,4607.997083596367,5.388659182347055,0.943455946795599,6.38945664872324,4.236446892651884,0.05435328459800728,0.16196843707461153,0.31275000242723394,-0.18581007509473751,5.024157032699962,1.0788078735284188,7.19049692723388,-0.3071718766361342,-0.41978169918060304,0.06315414636754817,-0.30330145359039307,-0.49588913917541505,-0.07531948328018187,0.05327364267522372,-0.027335488796234132,-0.15010589361190796,-0.4161599491035939,0.09587387718183223,-0.027335488796234132,-0.5792230129241943,0.01636832597432658,3.5374805529718287,1.1687780190259218,0.04204872198170051,0.01667415804695338,36.373701600998174,41.155051378998905,8632.674893500865,205
208000,11.470756,10.974471,-249.06825,255.14285,96.33204,332.28113,17.221893,255.1702,96.240456,331.6596,16.906675,254.35672,96.254944,329.12473,16.367203,6.1827602,5.0796957,18.004574,-6.6367903,0.06226143,1.5366043,4.8184547,-3.5197606,-0.8071299,0.34248754,-0.06854337,-2.5451066,0.10968851298093796,0.4039245843887329,208000,208,1000.0,0.0,1000,1000,4.472558431954726,1.017499919665114,6.433076570760539,-0.1922413510669141,4472.558431954723,0.0,4472.558431954723,4472.558431954723,0.0082888715,0.8004628,0.99959296,-0.9992418,1,4472.558431954723,5.576533702504776,0.0,5.576533702504776,5.576533702504776,-0.08303747150857882,0.0,-0.08303747150857882,-0.08303747150857882,4.857044042711004,0.9966338489893747,6.87505540682011,-0.08303747150857882,-0.3120148181915283,0.0,-0.3120148181915283,-0.3120148181915283,-0.03044790327548981,0.0,-0.03044790327548981,-0.03044790327548981,-0.3844856107562781,0.10180117985424644,-0.03044790327548981,-0.5757132530212402,1035000,1035,1000.0,0.0,1000,1000,4.594724144145321,1.1234735895539516,6.689025612398427,-0.9679987689764443,4594.724144145321,65.93544915727769,4714.851516558021,4530.4561813018845,0.0045640753,0.82041353,0.9989358,-0.9992487,5,4594.724144145321,5.817583950334779,0.7748002404797657,6.498368961970868,4.320498303862337,0.04323472464542537,0.15661851410248112,0.3099761232078137,-0.1554902816120098,4.998583673517179,1.102981406074401,7.068950489208419,-0.6650630797890918,-0.34162921428680426,0.08436290915489456,-0.22614686489105226,-0.4634881973266602,-0.05933716118335723,0.02203001362703974,-0.03341084420681,-0.09913076162338258,-0.40385952937185765,0.09801085033157453,-0.03341084420681,-0.583003044128418,0.007204277964774519,2.731801638030447,0.778485020971857,0.04638288699788973,0.016866757010575384,45.152527531958185,48.73326811293373,8681.54626658879,206
